RESULTS Sent DataMsg 
Author: João Patrício (castanheirapatricio@ua.pt)
Started simulation at Tue Sep 17 22:47:46 2019
elapsed time: 3.5e-08s
Source: Wf:00:00:00:00:00 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node0/item-22001 | Message ID: 1 | Time SentFromHere: 1.156800 | End 
Source: Wf:00:00:00:00:00 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node0/item-22002 | Message ID: 2 | Time SentFromHere: 1.170640 | End 
Source: Wf:00:00:00:00:00 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node0/item-22003 | Message ID: 3 | Time SentFromHere: 2.256800 | End 
Source: Wf:00:00:00:00:00 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node0/item-22004 | Message ID: 4 | Time SentFromHere: 3.356800 | End 
Source: Wf:00:00:00:00:00 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node0/item-22005 | Message ID: 5 | Time SentFromHere: 4.456800 | End 
Source: Wf:00:00:00:00:00 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node0/item-22006 | Message ID: 6 | Time SentFromHere: 5.556800 | End 
Source: Wf:00:00:00:00:00 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node0/item-22007 | Message ID: 7 | Time SentFromHere: 6.656800 | End 
Source: Wf:00:00:00:00:00 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node0/item-22008 | Message ID: 8 | Time SentFromHere: 7.206800 | End 
Source: Wf:00:00:00:00:00 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node0/item-22009 | Message ID: 9 | Time SentFromHere: 8.306800 | End 
Source: Wf:00:00:00:00:00 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node0/item-22010 | Message ID: 10 | Time SentFromHere: 9.406800 | End 
Source: Wf:00:00:00:00:00 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node0/item-22011 | Message ID: 11 | Time SentFromHere: 10.506800 | End 
Source: Wf:00:00:00:00:00 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node0/item-22012 | Message ID: 12 | Time SentFromHere: 11.606800 | End 
Source: Wf:00:00:00:00:00 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node0/item-22013 | Message ID: 13 | Time SentFromHere: 12.152194 | End 
Source: Wf:00:00:00:00:00 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node0/item-22014 | Message ID: 14 | Time SentFromHere: 13.378279 | End 
Source: Wf:00:00:00:00:00 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node0/item-22015 | Message ID: 15 | Time SentFromHere: 14.478296 | End 
Source: Wf:00:00:00:00:00 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node0/item-22016 | Message ID: 16 | Time SentFromHere: 17.128345 | End 
Source: Wf:00:00:00:00:00 | NextDest: Wf:00:00:00:00:02 | Message ID: /app/node0/item-22017 | Message ID: 17 | Time SentFromHere: 17.142185 | End 
